TransactionID,Date,ProductID,CustomerID,Quantity,Region,MarketingCampaign,TradeShowFlag,WeatherIndex,HolidayFlag,Revenue
TX01072,2023-03-20 06:19:54.599459946,P0014,C0137,47,Asia,1,0,1.31,1,3765.17
TX01073,2023-03-20 08:05:02.430243024,P0003,C0092,11,Asia,0,0,0.95,0,1374.56
TX01074,2023-03-20 09:50:10.261026102,P0055,C0231,47,South America,1,1,0.62,0,8556.82
TX01075,2023-03-20 11:35:18.091809181,P0063,C0048,44,Europe,0,0,0.54,0,7231.84
TX01076,2023-03-20 13:20:25.922592259,P0067,C0022,26,Europe,0,0,0.83,0,4725.5
TX01077,2023-03-20 15:05:33.753375337,P0093,C0061,21,Europe,0,1,0.65,0,2627.94
TX01078,2023-03-20 16:50:41.584158416,P0033,C0266,9,South America,0,1,1.25,0,1649.97
TX01079,2023-03-20 18:35:49.414941494,P0090,C0117,47,Asia,0,0,0.78,0,3162.16
TX01080,2023-03-20 20:20:57.245724572,P0094,C0087,1,Europe,0,0,1.38,1,118.36
TX01081,2023-03-20 22:06:05.076507651,P0055,C0088,44,South America,0,0,1.12,0,8010.64
TX01082,2023-03-20 23:51:12.907290729,P0031,C0054,6,North America,1,0,0.89,1,874.74
TX01083,2023-03-21 01:36:20.738073807,P0008,C0152,1,Asia,1,1,1.11,0,164.42
TX01084,2023-03-21 03:21:28.568856885,P0062,C0238,22,North America,0,1,0.8,0,900.9
TX01085,2023-03-21 05:06:36.399639964,P0071,C0264,13,Europe,0,0,0.64,0,238.42
TX01086,2023-03-21 06:51:44.230423042,P0077,C0267,38,South America,0,0,1.46,0,383.04
TX01087,2023-03-21 08:36:52.061206120,P0032,C0112,49,Asia,1,0,1.06,0,9219.84
TX01088,2023-03-21 10:21:59.891989199,P0086,C0165,45,Europe,1,0,0.51,0,5935.5
TX01089,2023-03-21 12:07:07.722772277,P0020,C0155,41,Asia,1,0,0.81,1,2379.23
TX01090,2023-03-21 13:52:15.553555355,P0054,C0007,40,South America,1,1,0.66,1,6627.6
TX01091,2023-03-21 15:37:23.384338434,P0075,C0201,31,South America,1,1,0.76,0,1431.58
TX01092,2023-03-21 17:22:31.215121512,P0056,C0216,15,Europe,1,0,0.56,0,491.25
TX01093,2023-03-21 19:07:39.045904590,P0001,C0291,2,Asia,0,0,0.75,0,164.38
TX01094,2023-03-21 20:52:46.876687669,P0012,C0049,31,South America,1,0,1.18,0,5801.96
TX01095,2023-03-21 22:37:54.707470747,P0003,C0106,26,Asia,1,0,1.32,0,3248.96
TX01096,2023-03-22 00:23:02.538253825,P0083,C0008,2,Asia,0,0,0.85,0,154.9
TX01097,2023-03-22 02:08:10.369036903,P0049,C0232,11,North America,0,0,1.02,0,1099.45
TX01098,2023-03-22 03:53:18.199819982,P0047,C0187,33,Europe,0,0,0.54,0,3740.22
TX01099,2023-03-22 05:38:26.030603060,P0077,C0109,18,Europe,1,0,0.59,0,181.44
TX01100,2023-03-22 07:23:33.861386138,P0029,C0144,21,Asia,0,0,1.05,0,2650.41
TX01101,2023-03-22 09:08:41.692169217,P0028,C0227,31,North America,0,1,1.34,0,1178.62
TX01102,2023-03-22 10:53:49.522952295,P0007,C0113,26,Asia,1,0,0.59,0,1131.52
TX01103,2023-03-22 12:38:57.353735373,P0011,C0062,30,Europe,0,0,0.92,0,4667.1
TX01104,2023-03-22 14:24:05.184518452,P0040,C0274,39,Europe,1,0,1.47,0,6757.53
TX01105,2023-03-22 16:09:13.015301530,P0025,C0123,21,Asia,1,0,1.24,0,891.45
TX01106,2023-03-22 17:54:20.846084608,P0049,C0085,49,Asia,1,0,0.7,1,4897.55
TX01107,2023-03-22 19:39:28.676867687,P0001,C0069,16,Asia,0,0,0.79,0,1315.04
TX01108,2023-03-22 21:24:36.507650765,P0054,C0046,7,Europe,1,0,1.45,0,1159.83
TX01109,2023-03-22 23:09:44.338433843,P0055,C0198,22,Asia,0,0,0.72,0,4005.32
TX01110,2023-03-23 00:54:52.169216921,P0013,C0200,7,Asia,0,0,0.94,0,1329.93
TX01111,2023-03-23 02:40:00.000000000,P0005,C0275,2,South America,0,0,0.86,0,204.84
TX01112,2023-03-23 04:25:07.830783078,P0094,C0036,37,Europe,0,0,0.99,0,4379.32
TX01113,2023-03-23 06:10:15.661566156,P0080,C0202,14,Asia,1,0,0.74,0,649.32
TX01114,2023-03-23 07:55:23.492349235,P0088,C0129,8,North America,0,0,1.17,1,733.84
TX01115,2023-03-23 09:40:31.323132313,P0060,C0291,29,Europe,1,0,0.73,1,3973.58
TX01116,2023-03-23 11:25:39.153915391,P0095,C0063,44,Asia,0,0,1.1,1,887.92
TX01117,2023-03-23 13:10:46.984698470,P0011,C0262,7,Asia,0,0,0.86,0,1088.99
TX01118,2023-03-23 14:55:54.815481548,P0012,C0119,38,South America,0,0,0.75,0,7112.08
TX01119,2023-03-23 16:41:02.646264626,P0018,C0277,45,South America,0,0,1.2,0,8435.7
TX01120,2023-03-23 18:26:10.477047705,P0043,C0201,22,Europe,1,0,1.47,0,1989.68
TX01121,2023-03-23 20:11:18.307830783,P0088,C0045,44,South America,1,0,1.37,0,4036.12
TX01122,2023-03-23 21:56:26.138613861,P0094,C0167,17,South America,0,0,0.59,0,2012.12
TX01123,2023-03-23 23:41:33.969396939,P0058,C0109,16,Europe,1,0,0.95,0,1024.96
TX01124,2023-03-24 01:26:41.800180018,P0036,C0045,33,North America,0,0,1.19,0,1155.0
TX01125,2023-03-24 03:11:49.630963096,P0024,C0211,39,Asia,0,0,1.06,1,3771.3
TX01126,2023-03-24 04:56:57.461746174,P0015,C0027,35,Asia,0,0,1.23,0,1251.25
TX01127,2023-03-24 06:42:05.292529253,P0037,C0086,38,South America,0,0,1.48,0,2562.34
TX01128,2023-03-24 08:27:13.123312331,P0042,C0290,32,Asia,1,0,0.84,0,6080.32
TX01129,2023-03-24 10:12:20.954095409,P0086,C0156,3,South America,0,0,1.27,0,395.7
TX01130,2023-03-24 11:57:28.784878488,P0013,C0264,3,Europe,0,0,0.59,0,569.97
TX01131,2023-03-24 13:42:36.615661566,P0005,C0264,8,Europe,0,0,1.37,1,819.36
TX01132,2023-03-24 15:27:44.446444644,P0088,C0021,46,Europe,0,0,1.28,0,4219.58
TX01133,2023-03-24 17:12:52.277227723,P0022,C0255,31,Asia,0,0,1.02,0,2566.8
TX01134,2023-03-24 18:58:00.108010801,P0059,C0190,9,South America,0,1,1.32,0,170.46
TX01135,2023-03-24 20:43:07.938793879,P0011,C0231,5,South America,1,0,1.17,0,777.85
TX01136,2023-03-24 22:28:15.769576957,P0012,C0185,28,Asia,0,0,1.05,1,5240.48
TX01137,2023-03-25 00:13:23.600360036,P0099,C0182,15,Europe,0,0,1.45,0,1586.55
TX01138,2023-03-25 01:58:31.431143114,P0097,C0201,49,North America,0,0,0.63,0,6285.72
TX01139,2023-03-25 03:43:39.261926192,P0005,C0064,27,South America,0,0,1.49,1,2765.34
TX01140,2023-03-25 05:28:47.092709271,P0062,C0042,42,South America,1,0,0.65,0,1719.9
TX01141,2023-03-25 07:13:54.923492349,P0037,C0220,31,Asia,0,1,0.98,1,2090.33
TX01142,2023-03-25 08:59:02.754275427,P0049,C0016,40,North America,0,0,0.73,0,3998.0
TX01143,2023-03-25 10:44:10.585058506,P0051,C0284,18,Europe,0,0,0.77,0,3151.26
TX01144,2023-03-25 12:29:18.415841584,P0039,C0182,38,South America,1,0,1.13,0,7398.22
TX01145,2023-03-25 14:14:26.246624662,P0007,C0043,49,Asia,1,1,0.53,0,2132.48
TX01146,2023-03-25 15:59:34.077407741,P0060,C0187,4,North America,0,0,1.44,0,548.08
TX01147,2023-03-25 17:44:41.908190819,P0007,C0262,21,Asia,0,0,0.78,0,913.92
TX01148,2023-03-25 19:29:49.738973897,P0096,C0173,47,North America,0,1,0.77,0,1724.43
TX01149,2023-03-25 21:14:57.569756975,P0033,C0053,42,Asia,1,0,1.36,0,7699.86
TX01150,2023-03-25 23:00:05.400540054,P0078,C0219,23,North America,0,0,1.26,0,3751.76
TX01151,2023-03-26 00:45:13.231323132,P0099,C0045,45,South America,0,0,1.17,1,4759.65
TX01152,2023-03-26 02:30:21.062106210,P0059,C0259,22,North America,0,0,0.65,0,416.68
TX01153,2023-03-26 04:15:28.892889289,P0056,C0194,1,Europe,0,0,1.27,0,32.75
TX01154,2023-03-26 06:00:36.723672367,P0098,C0060,25,South America,0,0,0.86,0,1237.25
TX01155,2023-03-26 07:45:44.554455445,P0045,C0165,41,Europe,0,0,1.49,0,3856.05
TX01156,2023-03-26 09:30:52.385238524,P0021,C0159,28,South America,0,0,1.17,0,2443.28
TX01157,2023-03-26 11:16:00.216021602,P0086,C0150,37,North America,0,0,1.34,0,4880.3
TX01158,2023-03-26 13:01:08.046804680,P0039,C0110,11,South America,0,1,1.23,0,2141.59
TX01159,2023-03-26 14:46:15.877587759,P0044,C0036,22,Asia,0,0,1.09,1,258.94
TX01160,2023-03-26 16:31:23.708370837,P0054,C0002,25,North America,0,0,1.22,0,4142.25
TX01161,2023-03-26 18:16:31.539153915,P0050,C0012,21,Asia,1,0,1.1,0,2656.5
TX01162,2023-03-26 20:01:39.369936993,P0085,C0161,36,Asia,0,0,0.55,0,6953.04
TX01163,2023-03-26 21:46:47.200720072,P0004,C0263,20,Asia,0,0,0.85,0,2327.6
TX01164,2023-03-26 23:31:55.031503150,P0094,C0082,16,Asia,1,0,0.82,0,1893.76
TX01165,2023-03-27 01:17:02.862286228,P0012,C0264,28,Europe,0,0,1.21,0,5240.48
TX01166,2023-03-27 03:02:10.693069307,P0027,C0218,29,North America,0,0,1.08,0,3095.17
TX01167,2023-03-27 04:47:18.523852385,P0083,C0145,26,Asia,0,0,1.11,0,2013.7
TX01168,2023-03-27 06:32:26.354635463,P0096,C0297,40,Europe,0,0,1.35,0,1467.6
TX01169,2023-03-27 08:17:34.185418542,P0079,C0296,2,South America,0,0,1.03,0,50.12
TX01170,2023-03-27 10:02:42.016201620,P0061,C0160,49,Asia,0,0,0.72,0,8522.57
TX01171,2023-03-27 11:47:49.846984698,P0092,C0228,10,Asia,1,0,0.51,1,1540.9
TX01172,2023-03-27 13:32:57.677767777,P0086,C0233,13,Europe,1,1,0.66,1,1714.7
TX01173,2023-03-27 15:18:05.508550855,P0023,C0088,15,South America,0,0,0.53,0,2414.85
TX01174,2023-03-27 17:03:13.339333933,P0097,C0214,9,South America,1,0,0.74,0,1154.52
TX01175,2023-03-27 18:48:21.170117011,P0006,C0096,27,Europe,0,0,1.13,0,2860.38
TX01176,2023-03-27 20:33:29.000900090,P0037,C0212,8,Asia,0,0,0.65,0,539.44
TX01177,2023-03-27 22:18:36.831683168,P0036,C0099,6,North America,0,1,0.58,0,210.0
TX01178,2023-03-28 00:03:44.662466246,P0067,C0144,36,Europe,0,1,1.47,0,6543.0
TX01179,2023-03-28 01:48:52.493249325,P0097,C0009,24,North America,0,0,1.5,0,3078.72
TX01180,2023-03-28 03:34:00.324032403,P0041,C0043,3,Asia,0,1,1.14,1,92.7
TX01181,2023-03-28 05:19:08.154815481,P0085,C0250,26,Asia,0,0,0.61,1,5021.64
TX01182,2023-03-28 07:04:15.985598560,P0004,C0226,36,South America,1,0,1.32,0,4189.68
TX01183,2023-03-28 08:49:23.816381638,P0063,C0248,21,Asia,0,0,1.04,0,3451.56
TX01184,2023-03-28 10:34:31.647164716,P0049,C0168,13,South America,0,0,0.68,0,1299.35
TX01185,2023-03-28 12:19:39.477947795,P0086,C0129,11,South America,0,0,1.08,1,1450.9
TX01186,2023-03-28 14:04:47.308730873,P0014,C0018,8,Asia,0,1,0.54,0,640.88
TX01187,2023-03-28 15:49:55.139513951,P0094,C0234,46,South America,1,0,1.47,0,5444.56
TX01188,2023-03-28 17:35:02.970297029,P0072,C0000,46,Asia,1,0,1.33,0,6756.02
TX01189,2023-03-28 19:20:10.801080108,P0052,C0129,48,South America,1,0,0.76,0,6516.48
TX01190,2023-03-28 21:05:18.631863186,P0024,C0026,14,South America,1,0,0.92,1,1353.8
TX01191,2023-03-28 22:50:26.462646264,P0088,C0001,33,Asia,0,0,0.9,0,3027.09
TX01192,2023-03-29 00:35:34.293429343,P0084,C0249,2,North America,0,1,1.36,0,141.88
TX01193,2023-03-29 02:20:42.124212421,P0008,C0221,1,Europe,0,0,0.85,0,164.42
TX01194,2023-03-29 04:05:49.954995499,P0037,C0137,11,Asia,1,0,0.55,0,741.73
TX01195,2023-03-29 05:50:57.785778578,P0021,C0274,6,South America,0,0,0.71,0,523.56
TX01196,2023-03-29 07:36:05.616561656,P0086,C0140,32,Europe,0,0,0.72,0,4220.8
TX01197,2023-03-29 09:21:13.447344734,P0048,C0255,15,North America,0,0,1.45,0,1114.95
TX01198,2023-03-29 11:06:21.278127813,P0067,C0094,12,Asia,0,1,1.42,0,2181.0
TX01199,2023-03-29 12:51:29.108910891,P0092,C0172,37,South America,0,1,0.8,0,5701.33
TX01200,2023-03-29 14:36:36.939693969,P0014,C0056,29,South America,1,0,0.5,0,2323.19
TX01201,2023-03-29 16:21:44.770477047,P0064,C0101,44,Asia,0,0,1.02,1,7574.6
TX01202,2023-03-29 18:06:52.601260126,P0053,C0168,22,South America,1,0,1.3,0,2034.34
TX01203,2023-03-29 19:52:00.432043204,P0029,C0069,46,Europe,1,0,0.77,0,5805.66
TX01204,2023-03-29 21:37:08.262826282,P0092,C0048,14,South America,1,0,0.94,0,2157.26
TX01205,2023-03-29 23:22:16.093609361,P0019,C0004,19,Europe,1,0,0.67,1,852.72
TX01206,2023-03-30 01:07:23.924392439,P0032,C0201,5,Europe,0,1,0.83,0,940.8
TX01207,2023-03-30 02:52:31.755175517,P0099,C0201,35,Asia,1,0,1.26,0,3701.95
TX01208,2023-03-30 04:37:39.585958596,P0085,C0178,25,South America,0,0,0.93,1,4828.5
TX01209,2023-03-30 06:22:47.416741674,P0076,C0056,38,Europe,1,0,0.95,0,5217.02
TX01210,2023-03-30 08:07:55.247524752,P0006,C0185,9,South America,0,0,1.29,0,953.46
TX01211,2023-03-30 09:53:03.078307831,P0007,C0091,7,Europe,0,1,1.26,0,304.64
TX01212,2023-03-30 11:38:10.909090909,P0027,C0291,18,North America,0,0,0.69,1,1921.14
TX01213,2023-03-30 13:23:18.739873987,P0044,C0226,2,Asia,0,0,0.92,0,23.54
TX01214,2023-03-30 15:08:26.570657065,P0072,C0111,10,Asia,1,0,1.35,1,1468.7
TX01215,2023-03-30 16:53:34.401440144,P0088,C0147,44,Asia,1,0,0.96,0,4036.12
TX01216,2023-03-30 18:38:42.232223222,P0079,C0268,2,Europe,0,0,1.16,0,50.12
TX01217,2023-03-30 20:23:50.063006300,P0073,C0202,45,North America,0,0,0.81,0,4250.25
TX01218,2023-03-30 22:08:57.893789379,P0010,C0055,8,Europe,1,0,0.56,1,279.28
TX01219,2023-03-30 23:54:05.724572457,P0030,C0184,7,Asia,0,0,0.66,0,822.43
TX01220,2023-03-31 01:39:13.555355535,P0011,C0053,35,Europe,1,1,0.9,1,5444.95
TX01221,2023-03-31 03:24:21.386138614,P0094,C0036,23,Asia,0,0,0.85,0,2722.28
TX01222,2023-03-31 05:09:29.216921692,P0077,C0210,8,South America,0,0,1.4,0,80.64
TX01223,2023-03-31 06:54:37.047704770,P0050,C0292,21,Europe,1,1,1.05,0,2656.5
TX01224,2023-03-31 08:39:44.878487849,P0043,C0269,33,South America,0,1,1.13,1,2984.52
TX01225,2023-03-31 10:24:52.709270927,P0095,C0219,47,Europe,0,0,1.19,1,948.46
TX01226,2023-03-31 12:10:00.540054005,P0049,C0227,1,Asia,1,0,1.03,1,99.95
TX01227,2023-03-31 13:55:08.370837083,P0016,C0210,12,South America,1,1,1.27,0,1302.0
TX01228,2023-03-31 15:40:16.201620162,P0034,C0297,11,Europe,1,0,1.28,1,2087.25
TX01229,2023-03-31 17:25:24.032403240,P0000,C0000,48,Asia,0,0,0.85,0,5884.32
TX01230,2023-03-31 19:10:31.863186318,P0028,C0022,30,Europe,0,0,0.58,0,1140.6
TX01231,2023-03-31 20:55:39.693969397,P0050,C0283,4,South America,0,0,1.49,0,506.0
TX01232,2023-03-31 22:40:47.524752475,P0063,C0187,34,Europe,0,0,1.14,1,5588.24
TX01233,2023-04-01 00:25:55.355535553,P0003,C0017,23,Europe,1,0,1.21,0,2874.08
TX01234,2023-04-01 02:11:03.186318632,P0086,C0048,32,South America,0,1,1.26,0,4220.8
TX01235,2023-04-01 03:56:11.017101710,P0027,C0046,3,Asia,0,0,1.11,0,320.19
TX01236,2023-04-01 05:41:18.847884788,P0015,C0114,28,Europe,1,0,0.97,0,1001.0
TX01237,2023-04-01 07:26:26.678667867,P0062,C0038,4,Europe,1,0,1.48,0,163.8
TX01238,2023-04-01 09:11:34.509450945,P0075,C0216,12,North America,0,0,1.23,0,554.16
TX01239,2023-04-01 10:56:42.340234023,P0052,C0209,24,North America,0,0,1.35,0,3258.24
TX01240,2023-04-01 12:41:50.171017101,P0084,C0261,33,Asia,1,0,0.94,0,2341.02
TX01241,2023-04-01 14:26:58.001800180,P0016,C0210,3,South America,0,0,1.4,0,325.5
TX01242,2023-04-01 16:12:05.832583258,P0039,C0052,4,Asia,1,0,1.23,0,778.76
TX01243,2023-04-01 17:57:13.663366336,P0012,C0280,30,Asia,1,1,1.25,0,5614.8
TX01244,2023-04-01 19:42:21.494149415,P0051,C0132,6,Asia,0,0,0.59,0,1050.42
TX01245,2023-04-01 21:27:29.324932493,P0057,C0263,49,Europe,0,0,1.12,0,5442.43
TX01246,2023-04-01 23:12:37.155715571,P0095,C0294,30,Europe,0,1,0.84,0,605.4
TX01247,2023-04-02 00:57:44.986498650,P0036,C0110,8,Asia,0,0,1.17,0,280.0
TX01248,2023-04-02 02:42:52.817281728,P0078,C0042,18,Asia,0,0,1.07,0,2936.16
TX01249,2023-04-02 04:28:00.648064806,P0075,C0237,16,North America,1,0,0.61,0,738.88
TX01250,2023-04-02 06:13:08.478847885,P0060,C0246,6,South America,1,0,1.03,0,822.12
TX01251,2023-04-02 07:58:16.309630963,P0078,C0003,24,Asia,0,0,0.95,0,3914.88
TX01252,2023-04-02 09:43:24.140414041,P0033,C0172,28,North America,1,0,1.28,0,5133.24
TX01253,2023-04-02 11:28:31.971197119,P0069,C0192,32,Asia,0,0,1.0,0,3678.08
TX01254,2023-04-02 13:13:39.801980198,P0016,C0002,25,South America,1,1,0.98,0,2712.5
TX01255,2023-04-02 14:58:47.632763276,P0019,C0277,28,Asia,0,0,1.22,0,1256.64
TX01256,2023-04-02 16:43:55.463546354,P0072,C0055,21,South America,0,0,1.17,0,3084.27
TX01257,2023-04-02 18:29:03.294329433,P0058,C0273,8,Europe,0,0,1.49,0,512.48
TX01258,2023-04-02 20:14:11.125112511,P0068,C0175,36,South America,0,0,0.85,0,2553.48
TX01259,2023-04-02 21:59:18.955895589,P0086,C0115,9,Asia,0,0,1.19,0,1187.1
TX01260,2023-04-02 23:44:26.786678668,P0032,C0083,40,North America,1,0,0.67,0,7526.4
TX01261,2023-04-03 01:29:34.617461746,P0077,C0158,21,Europe,0,0,1.3,0,211.68
TX01262,2023-04-03 03:14:42.448244824,P0016,C0285,1,North America,1,0,1.29,1,108.5
TX01263,2023-04-03 04:59:50.279027903,P0056,C0079,4,Asia,0,0,1.23,0,131.0
TX01264,2023-04-03 06:44:58.109810981,P0082,C0065,10,Europe,0,0,0.62,0,1021.2
TX01265,2023-04-03 08:30:05.940594059,P0096,C0208,26,North America,0,0,1.49,0,953.94
TX01266,2023-04-03 10:15:13.771377137,P0000,C0009,40,Asia,1,0,1.44,1,4903.6
TX01267,2023-04-03 12:00:21.602160216,P0012,C0198,3,North America,0,1,0.87,0,561.48
TX01268,2023-04-03 13:45:29.432943294,P0026,C0058,44,South America,0,1,1.08,0,2673.88
TX01269,2023-04-03 15:30:37.263726372,P0069,C0233,9,South America,1,1,1.39,0,1034.46
TX01270,2023-04-03 17:15:45.094509451,P0058,C0243,32,Asia,0,1,0.99,0,2049.92
TX01271,2023-04-03 19:00:52.925292529,P0005,C0053,3,North America,0,0,1.1,0,307.26
TX01272,2023-04-03 20:46:00.756075607,P0096,C0008,4,Asia,0,0,1.1,0,146.76
TX01273,2023-04-03 22:31:08.586858686,P0093,C0100,6,North America,0,0,1.15,0,750.84
TX01274,2023-04-04 00:16:16.417641764,P0098,C0294,9,Europe,0,0,1.08,0,445.41
TX01275,2023-04-04 02:01:24.248424842,P0022,C0202,26,Asia,1,0,0.91,0,2152.8
TX01276,2023-04-04 03:46:32.079207921,P0009,C0152,2,Asia,1,0,1.04,0,225.86
TX01277,2023-04-04 05:31:39.909990999,P0050,C0109,2,North America,0,0,1.37,0,253.0
TX01278,2023-04-04 07:16:47.740774077,P0018,C0265,21,Asia,0,0,1.36,0,3936.66
TX01279,2023-04-04 09:01:55.571557155,P0050,C0151,22,Europe,0,0,1.27,1,2783.0
TX01280,2023-04-04 10:47:03.402340234,P0091,C0082,3,North America,0,1,0.91,0,83.91
TX01281,2023-04-04 12:32:11.233123312,P0086,C0133,35,North America,0,0,1.29,0,4616.5
TX01282,2023-04-04 14:17:19.063906390,P0067,C0159,38,North America,0,1,0.89,0,6906.5
TX01283,2023-04-04 16:02:26.894689469,P0083,C0038,33,Europe,0,0,1.16,0,2555.85
TX01284,2023-04-04 17:47:34.725472547,P0082,C0175,15,Europe,0,0,1.07,0,1531.8
TX01285,2023-04-04 19:32:42.556255625,P0041,C0012,11,Asia,1,0,0.8,1,339.9
TX01286,2023-04-04 21:17:50.387038704,P0090,C0066,10,North America,1,0,0.95,0,672.8
TX01287,2023-04-04 23:02:58.217821782,P0056,C0247,36,Europe,0,1,1.33,0,1179.0
TX01288,2023-04-05 00:48:06.048604860,P0097,C0040,14,South America,1,0,1.41,0,1795.92
TX01289,2023-04-05 02:33:13.879387939,P0067,C0183,2,Asia,0,0,0.71,0,363.5
TX01290,2023-04-05 04:18:21.710171017,P0037,C0034,45,Europe,0,0,0.96,0,3034.35
TX01291,2023-04-05 06:03:29.540954095,P0061,C0289,48,Europe,1,0,0.93,0,8348.64
TX01292,2023-04-05 07:48:37.371737173,P0006,C0075,44,Europe,1,1,0.99,0,4661.36
TX01293,2023-04-05 09:33:45.202520252,P0070,C0069,37,Asia,0,0,1.48,0,725.2
TX01294,2023-04-05 11:18:53.033303330,P0049,C0233,29,Europe,0,0,1.02,0,2898.55
TX01295,2023-04-05 13:04:00.864086408,P0051,C0010,35,Europe,1,0,1.33,0,6127.45
TX01296,2023-04-05 14:49:08.694869487,P0025,C0282,20,South America,0,0,1.16,0,849.0
TX01297,2023-04-05 16:34:16.525652565,P0025,C0023,21,South America,0,0,0.61,0,891.45
TX01298,2023-04-05 18:19:24.356435643,P0018,C0273,34,South America,1,0,1.2,0,6373.64
TX01299,2023-04-05 20:04:32.187218722,P0008,C0026,49,Europe,0,0,1.15,0,8056.58
TX01300,2023-04-05 21:49:40.018001800,P0060,C0053,43,South America,0,0,1.26,0,5891.86
TX01301,2023-04-05 23:34:47.848784878,P0019,C0054,33,North America,1,0,0.57,0,1481.04
TX01302,2023-04-06 01:19:55.679567957,P0049,C0232,19,South America,0,0,0.74,0,1899.05
TX01303,2023-04-06 03:05:03.510351035,P0079,C0276,8,South America,0,0,1.27,0,200.48
TX01304,2023-04-06 04:50:11.341134113,P0080,C0119,31,Europe,0,0,0.87,0,1437.78
TX01305,2023-04-06 06:35:19.171917191,P0021,C0224,11,North America,0,0,1.41,1,959.86
TX01306,2023-04-06 08:20:27.002700270,P0012,C0057,8,South America,0,0,1.02,0,1497.28
TX01307,2023-04-06 10:05:34.833483348,P0011,C0254,25,Europe,0,0,0.5,0,3889.25
TX01308,2023-04-06 11:50:42.664266426,P0009,C0175,49,North America,0,0,1.2,0,5533.57
TX01309,2023-04-06 13:35:50.495049505,P0064,C0053,20,South America,0,0,1.01,0,3443.0
TX01310,2023-04-06 15:20:58.325832583,P0095,C0145,38,Europe,0,0,0.82,0,766.84
TX01311,2023-04-06 17:06:06.156615661,P0029,C0258,7,North America,0,0,0.52,0,883.47
TX01312,2023-04-06 18:51:13.987398740,P0007,C0151,13,South America,0,0,0.7,0,565.76
TX01313,2023-04-06 20:36:21.818181818,P0020,C0261,39,North America,0,0,0.66,0,2263.17
TX01314,2023-04-06 22:21:29.648964896,P0021,C0018,43,North America,0,0,1.08,0,3752.18
TX01315,2023-04-07 00:06:37.479747975,P0017,C0170,10,Europe,0,0,1.27,0,314.0
TX01316,2023-04-07 01:51:45.310531053,P0065,C0196,8,Asia,1,1,0.73,0,1469.76
TX01317,2023-04-07 03:36:53.141314131,P0047,C0072,42,North America,1,1,1.2,0,4760.28
TX01318,2023-04-07 05:22:00.972097209,P0043,C0084,43,North America,0,0,1.4,0,3888.92
TX01319,2023-04-07 07:07:08.802880288,P0008,C0283,20,North America,0,0,1.12,1,3288.4
TX01320,2023-04-07 08:52:16.633663366,P0066,C0131,17,North America,0,0,1.28,0,1026.8
TX01321,2023-04-07 10:37:24.464446444,P0053,C0119,11,North America,0,0,0.7,0,1017.17
TX01322,2023-04-07 12:22:32.295229523,P0025,C0215,16,Asia,0,0,0.57,0,679.2
TX01323,2023-04-07 14:07:40.126012601,P0084,C0135,37,Europe,0,1,0.87,0,2624.78
TX01324,2023-04-07 15:52:47.956795679,P0093,C0115,42,Asia,0,0,1.21,0,5255.88
TX01325,2023-04-07 17:37:55.787578758,P0091,C0060,32,Europe,1,0,1.19,0,895.04
TX01326,2023-04-07 19:23:03.618361836,P0099,C0016,26,Asia,0,0,1.46,0,2750.02
TX01327,2023-04-07 21:08:11.449144914,P0025,C0033,37,Europe,1,0,1.13,0,1570.65
TX01328,2023-04-07 22:53:19.279927993,P0033,C0019,9,South America,0,0,0.91,0,1649.97
TX01329,2023-04-08 00:38:27.110711071,P0007,C0207,35,North America,0,1,1.3,0,1523.2
TX01330,2023-04-08 02:23:34.941494149,P0009,C0161,3,Europe,0,0,0.65,1,338.79
TX01331,2023-04-08 04:08:42.772277227,P0047,C0298,31,Europe,1,0,1.31,0,3513.54
TX01332,2023-04-08 05:53:50.603060306,P0054,C0009,42,North America,0,0,0.87,0,6958.98
TX01333,2023-04-08 07:38:58.433843384,P0053,C0093,7,South America,0,1,0.65,0,647.29
TX01334,2023-04-08 09:24:06.264626462,P0077,C0106,2,North America,0,0,0.66,0,20.16
TX01335,2023-04-08 11:09:14.095409541,P0039,C0104,25,Europe,1,0,1.48,0,4867.25
TX01336,2023-04-08 12:54:21.926192619,P0014,C0070,40,Europe,0,0,1.12,0,3204.4
TX01337,2023-04-08 14:39:29.756975697,P0080,C0083,12,North America,0,0,0.67,0,556.56
TX01338,2023-04-08 16:24:37.587758776,P0017,C0208,30,Asia,1,1,0.77,0,942.0
TX01339,2023-04-08 18:09:45.418541854,P0095,C0258,30,North America,0,0,0.87,0,605.4
TX01340,2023-04-08 19:54:53.249324932,P0022,C0238,29,Europe,0,0,0.56,0,2401.2
TX01341,2023-04-08 21:40:01.080108011,P0061,C0231,41,Europe,0,0,0.61,0,7131.13
TX01342,2023-04-08 23:25:08.910891089,P0045,C0281,11,Europe,1,0,1.26,0,1034.55
TX01343,2023-04-09 01:10:16.741674167,P0086,C0205,23,South America,0,0,1.29,0,3033.7
TX01344,2023-04-09 02:55:24.572457245,P0098,C0263,17,North America,0,0,1.49,0,841.33
TX01345,2023-04-09 04:40:32.403240324,P0038,C0184,13,South America,1,0,0.57,0,2340.91
TX01346,2023-04-09 06:25:40.234023402,P0014,C0113,33,North America,0,0,1.39,0,2643.63
TX01347,2023-04-09 08:10:48.064806480,P0052,C0078,1,South America,1,0,0.82,0,135.76
TX01348,2023-04-09 09:55:55.895589559,P0087,C0049,40,Asia,0,0,0.83,0,578.0
